mode,load,0_alexnet-4,1_densenet169-4,2_squeezenet1_1-2
mps-uncap,1.0,0.9088516235351562,17.022132873535156,1.77764892578125
mig,1.0,1.2390613555908203,17.165184020996094,1.6989707946777344
