mode,load,0_efficientnet_b6-2,1_resnet101-2,2_vgg16-32
mps-uncap,0.8,25.849511665012123,40.54070597106421,1280.8521096070249
mps-uncap,0.9,29.407346903137334,43.63501502017922,1436.6392621979799
mps-uncap,1.0,28.29386463432212,50.27730219289261,1455.6039711156873
mps-uncap,0.5,15.53209869971397,26.089610113320365,813.2009152195959
mps-uncap,0.6,18.05476802005255,30.422173889808494,963.6279227109428
mps-uncap,0.7,22.066552017124106,35.68024262781519,1081.1141602052737
mps-uncap,0.1,3.9612056544764136,4.868125068548423,163.99477986652556
mps-uncap,0.2,5.66752451509662,10.638192408636497,311.9449285381618
mps-uncap,0.3,9.20303572268677,14.831843625404536,510.7863253076903
mps-uncap,0.4,11.93069288856044,19.47314068264359,638.5872186410563
