mode,load,0_efficientnet_b6-2,1_resnet101-2,2_vgg16-32
mps-uncap,0.8,48.909902572631836,35.79533100128174,21.795034408569336
mps-uncap,0.9,68.10450553894043,34.82651710510254,21.799206733703613
mps-uncap,1.0,69.77677345275879,35.46643257141113,21.90232276916504
mps-uncap,0.5,23.82826805114746,15.975236892700195,21.512269973754883
mps-uncap,0.6,32.066941261291504,18.676042556762695,21.587729454040527
mps-uncap,0.7,34.49714183807373,25.25341510772705,21.52276039123535
mps-uncap,0.1,30.437111854553223,19.749999046325684,21.233558654785156
mps-uncap,0.2,25.669336318969727,18.215656280517578,21.221041679382324
mps-uncap,0.3,20.983457565307617,16.125917434692383,21.25072479248047
mps-uncap,0.4,19.887447357177734,15.522480010986328,21.370649337768555
