mode,load,0_efficientnet_b6-2,1_resnet101-2,2_vgg16-32
mps-uncap,0.8,17.50779151916504,8.951187133789062,19.170761108398438
mps-uncap,0.9,17.575502395629883,9.071826934814453,19.220352172851562
mps-uncap,1.0,28.508424758911133,9.499311447143555,19.51432228088379
mps-uncap,0.5,17.221927642822266,8.908748626708984,19.09160614013672
mps-uncap,0.6,17.02737808227539,8.965015411376953,18.976211547851562
mps-uncap,0.7,17.05479621887207,8.8958740234375,19.106388092041016
mps-uncap,0.1,17.165184020996094,10.566473007202148,19.040822982788086
mps-uncap,0.2,17.364025115966797,9.222745895385742,18.883228302001953
mps-uncap,0.3,17.231225967407227,9.016990661621094,18.960237503051758
mps-uncap,0.4,16.78752899169922,8.738040924072266,18.964767456054688
