mode,load,0_densenet161-8,1_densenet161-8
mig,0.1,42.48899823348493,50.06724269266053
mig,0.2,81.50673720061538,99.8426523336527
mig,0.3,124.97914633505815,143.86423899578185
mig,0.4,168.08320351071757,202.31605021519033
mig,0.5,217.90211585274227,258.7096076243185
mig,0.6,259.9314349918701,312.3707307981769
mig,0.7,300.291258592234,362.8448221559936
mig,0.8,346.84070549100073,404.05942019876915
mig,0.9,397.6625801529421,434.9478293836843
mig,1.0,424.1432058988534,434.7137786541454
