mode,load,0_densenet161-8,1_densenet161-8
mig,0.1,0.0591278076171875,0.05900859832763672
mig,0.2,0.060558319091796875,0.05936622619628906
mig,0.3,0.054955482482910156,0.05829334259033203
mig,0.4,0.05066394805908203,0.06127357482910156
mig,0.5,0.05412101745605469,7.404327392578125
mig,0.6,0.060677528381347656,12.884140014648438
mig,0.7,4.477739334106445,31.85749053955078
mig,0.8,8.046269416809082,95.85893154144287
mig,0.9,14.405488967895508,3351.0334491729736
mig,1.0,20.209789276123047,4798.521995544434
