mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,119.77171897888184,25.629758834838867,37.86754608154297
mps-uncap,0.9,201.73120498657227,47.29294776916504,55.91082572937012
mps-uncap,1.0,464.4012451171875,180.1583766937256,175.73237419128418
mps-uncap,0.5,46.02384567260742,22.951126098632812,22.04728126525879
mps-uncap,0.6,61.794281005859375,22.479534149169922,28.487682342529297
mps-uncap,0.7,109.95173454284668,22.85003662109375,27.727842330932617
mps-uncap,0.1,39.96562957763672,11.688232421875,8.374452590942383
mps-uncap,0.2,42.82712936401367,21.665096282958984,16.66569709777832
mps-uncap,0.3,48.044681549072266,23.563385009765625,17.46964454650879
mps-uncap,0.4,41.571855545043945,18.382787704467773,18.688440322875977
