mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,70.80216407775883,15.23787975311279,22.44330644607544
mps-uncap,0.9,129.23241138458263,30.58326244354255,32.69432067871096
mps-uncap,1.0,396.0254096984863,138.83965015411377,115.068235397339
mps-uncap,0.5,27.106313705444332,12.327754497528082,10.745344161987301
mps-uncap,0.6,36.52975320816025,10.921907424926761,13.534314632415773
mps-uncap,0.7,51.60468101501465,12.710742950439446,15.619201660156243
mps-uncap,0.1,21.614141464233377,7.713484764099088,5.107016563415529
mps-uncap,0.2,26.969051361083945,11.947379112243633,7.437582015991211
mps-uncap,0.3,29.940602779388456,13.193039894104032,9.085059165954583
mps-uncap,0.4,28.94343852996825,12.31099605560303,10.890111923217768
