mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,9.797096252441406,2.1886825561523438,2.5262832641601562
mps-uncap,0.9,9.874820709228516,2.1865367889404297,2.521991729736328
mps-uncap,1.0,9.952545166015625,2.209901809692383,2.518177032470703
mps-uncap,0.5,9.752988815307617,2.1893978118896484,2.5484561920166016
mps-uncap,0.6,9.881019592285156,2.1903514862060547,2.537250518798828
mps-uncap,0.7,9.680986404418945,2.1398067474365234,2.5479793548583984
mps-uncap,0.1,9.904861450195312,2.2661685943603516,2.553701400756836
mps-uncap,0.2,9.93204116821289,2.226114273071289,2.558469772338867
mps-uncap,0.3,10.00356674194336,2.1712779998779297,2.5267601013183594
mps-uncap,0.4,9.752511978149414,2.191781997680664,2.552509307861328
