mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,81.17522239685074,17.901041507720937,26.184396743774414
mps-uncap,0.9,140.97383260726946,33.19773674011233,36.562559604644775
mps-uncap,1.0,407.6814508438111,141.68186187744135,119.57667827606221
mps-uncap,0.5,37.53368377685544,15.473737716674808,14.538502693176254
mps-uncap,0.6,47.09364175796505,13.898086547851568,17.277553081512472
mps-uncap,0.7,62.404994964599624,15.283632278442376,19.66880798339843
mps-uncap,0.1,42.02428817749023,13.343477249145463,9.813203811645508
mps-uncap,0.2,42.09432601928711,16.872181892395012,12.265615463256832
mps-uncap,0.3,42.517037391662605,17.91157722473147,13.583760261535641
mps-uncap,0.4,40.54125308990478,15.82134008407593,15.228862762451163
