mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,0.011444091796875,0.008106231689453125,0.00858306884765625
mps-uncap,0.9,0.011444091796875,0.007867813110351562,0.007867813110351562
mps-uncap,1.0,0.011682510375976562,0.007867813110351562,0.0095367431640625
mps-uncap,0.5,0.009059906005859375,0.008344650268554688,0.009298324584960938
mps-uncap,0.6,0.0095367431640625,0.007867813110351562,0.00858306884765625
mps-uncap,0.7,0.010251998901367188,0.008106231689453125,0.008821487426757812
mps-uncap,0.1,0.012874603271484375,0.01049041748046875,0.011205673217773438
mps-uncap,0.2,0.01239776611328125,0.010013580322265625,0.010013580322265625
mps-uncap,0.3,0.01049041748046875,0.01049041748046875,0.010967254638671875
mps-uncap,0.4,0.011444091796875,0.00858306884765625,0.009298324584960938
