mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,19.542336463928223,4.469513893127441,5.843997001647949
mps-uncap,0.9,36.637067794799805,6.44075870513916,7.464051246643066
mps-uncap,1.0,122.63941764831543,20.396947860717773,21.187543869018555
mps-uncap,0.5,12.881994247436523,4.0740966796875,4.804849624633789
mps-uncap,0.6,13.461709022521973,3.745555877685547,4.675507545471191
mps-uncap,0.7,17.332077026367188,3.5657882690429688,4.694938659667969
mps-uncap,0.1,18.65673065185547,5.699872970581055,4.951953887939453
mps-uncap,0.2,17.653703689575195,5.707502365112305,4.948139190673828
mps-uncap,0.3,16.025304794311523,5.5179595947265625,4.865527153015137
mps-uncap,0.4,13.053655624389648,4.875302314758301,4.827976226806641
