mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,10.646939277648926,2.644062042236328,3.918170928955078
mps-uncap,0.9,11.750459671020508,2.744913101196289,3.888368606567383
mps-uncap,1.0,11.627435684204102,2.8700828552246094,4.2781829833984375
mps-uncap,0.5,10.407686233520508,3.2029151916503906,4.458427429199219
mps-uncap,0.6,10.428071022033691,2.6035308837890625,3.843545913696289
mps-uncap,0.7,10.623455047607422,2.4831295013427734,3.690004348754883
mps-uncap,0.1,18.056631088256836,5.566596984863281,4.836082458496094
mps-uncap,0.2,16.489267349243164,5.424261093139648,4.791021347045898
mps-uncap,0.3,12.12310791015625,4.618167877197266,4.657626152038574
mps-uncap,0.4,10.7191801071167,3.7708282470703125,4.580497741699219
