mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,14.494657516479492,5.153656005859375,5.311250686645508
mps-uncap,0.9,15.511751174926758,4.393339157104492,5.324363708496094
mps-uncap,1.0,13.457775115966797,4.210472106933594,5.752801895141602
mps-uncap,0.5,18.825054168701172,6.131410598754883,7.69805908203125
mps-uncap,0.6,18.40043067932129,5.533695220947266,5.663394927978516
mps-uncap,0.7,17.253398895263672,4.979610443115234,5.44428825378418
mps-uncap,0.1,27.028560638427734,7.066488265991211,7.26771354675293
mps-uncap,0.2,26.459932327270508,7.565975189208984,8.658647537231445
mps-uncap,0.3,24.873733520507812,8.915901184082031,7.856845855712891
mps-uncap,0.4,19.826412200927734,7.277011871337891,6.096839904785156
