mode,load,0_densenet169-2,1_mobilenet_v2-8,2_resnet34-8
mps-uncap,0.8,9.917497634887695,2.2301673889160156,2.5424957275390625
mps-uncap,0.9,9.924173355102539,2.223968505859375,2.539396286010742
mps-uncap,1.0,10.122299194335938,2.2733211517333984,2.548694610595703
mps-uncap,0.5,9.767770767211914,2.2292137145996094,2.5627613067626953
mps-uncap,0.6,9.911060333251953,2.213716506958008,2.552032470703125
mps-uncap,0.7,9.782075881958008,2.1817684173583984,2.562999725341797
mps-uncap,0.1,9.931325912475586,2.3055076599121094,2.574443817138672
mps-uncap,0.2,9.966135025024414,2.2706985473632812,2.575397491455078
mps-uncap,0.3,10.09678840637207,2.22015380859375,2.5434494018554688
mps-uncap,0.4,9.879350662231445,2.23541259765625,2.5708675384521484
