mode,load,0_resnet18-4,1_squeezenet1_0-8,2_vgg16-32
mps-uncap,0.8,68.695068359375,41.92678928375244,288.12432289123535
mps-uncap,0.9,180.90243339538574,79.66115474700928,1618.9937591552734
mps-uncap,1.0,448.8435983657837,156.45127296447757,5112.181997299194
mps-uncap,0.5,18.059921264648438,17.568111419677734,52.74701118469238
mps-uncap,0.6,21.635270118713386,20.14977931976318,69.15278434753418
mps-uncap,0.7,23.469305038452156,38.703203201293945,119.98655796051028
mps-uncap,0.1,7.831239700317387,6.02006912231445,30.033493041992184
mps-uncap,0.2,10.953807830810543,12.092828750610359,33.30802917480469
mps-uncap,0.3,14.586067199707033,14.682292938232422,40.18216133117676
mps-uncap,0.4,15.270471572875977,17.806529998779297,51.93934440612795
