mode,load,0_resnet18-4,1_squeezenet1_0-8,2_vgg16-32
mps-uncap,0.8,11.757254600524902,10.293245315551758,22.943735122680664
mps-uncap,0.9,13.17286491394043,12.25435733795166,23.199915885925293
mps-uncap,1.0,13.693809509277344,12.679815292358398,23.323535919189453
mps-uncap,0.5,4.268646240234375,3.8251876831054688,21.8961238861084
mps-uncap,0.6,4.481077194213867,3.8837194442749023,22.00174331665039
mps-uncap,0.7,5.418300628662109,9.010553359985352,22.312045097351074
mps-uncap,0.1,4.515647888183594,4.004478454589844,21.341681480407715
mps-uncap,0.2,4.523634910583496,3.9887428283691406,21.30579948425293
mps-uncap,0.3,4.45103645324707,3.946065902709961,21.504759788513184
mps-uncap,0.4,4.348993301391602,3.9643049240112305,21.4841365814209
