mode,load,0_resnet18-4,1_squeezenet1_0-8,2_vgg16-32
mps-uncap,0.8,21.487140655517575,21.027352809906006,26.33861064910889
mps-uncap,0.9,21.8290376663208,21.216459274291992,26.252768039703362
mps-uncap,1.0,21.748530864715576,21.25831365585327,25.639944076538086
mps-uncap,0.5,20.047273635864258,19.623804092407227,24.91350173950195
mps-uncap,0.6,20.545678138732907,20.127451419830322,25.427770614624023
mps-uncap,0.7,20.12760639190674,21.304941177368164,25.602257251739502
mps-uncap,0.1,18.12544822692871,18.01537990570066,30.331788063049313
mps-uncap,0.2,16.88160896301269,19.309539794921875,25.566024780273438
mps-uncap,0.3,18.55073928833008,18.842411041259766,24.179501533508304
mps-uncap,0.4,18.14447402954102,19.958901405334476,24.46695327758789
