mode,load,0_resnet18-4,1_squeezenet1_0-8,2_vgg16-32
mps-uncap,0.8,163.65766525268555,113.77263069152832,531.9151878356934
mps-uncap,0.9,425.25744438171387,208.56881141662598,2449.7225284576416
mps-uncap,1.0,608.0753803253174,357.92994499206543,5375.1397132873535
mps-uncap,0.5,41.91756248474121,48.47526550292969,144.08636093139648
mps-uncap,0.6,64.69845771789551,49.16667938232422,152.4510383605957
mps-uncap,0.7,70.83320617675781,137.54773139953613,253.78704071044922
mps-uncap,0.1,25.830745697021484,27.72688865661621,48.84529113769531
mps-uncap,0.2,20.827770233154297,24.209976196289062,52.179574966430664
mps-uncap,0.3,34.30938720703125,32.11331367492676,77.61764526367188
mps-uncap,0.4,40.53330421447754,42.04869270324707,227.23674774169922
