mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,106.75644874572754,20.284414291381836,34.33692455291748
mps-uncap,0.9,224.14755821228027,48.668622970581055,163.73944282531738
mps-uncap,1.0,461.36999130249023,244.99714374542236,3783.2345962524414
mps-uncap,0.5,54.363250732421875,6.659507751464844,14.927148818969727
mps-uncap,0.6,68.42565536499023,9.649276733398438,17.647266387939453
mps-uncap,0.7,88.2338285446167,13.653278350830078,22.457361221313477
mps-uncap,0.1,37.07146644592285,4.592657089233398,13.467073440551758
mps-uncap,0.2,37.68157958984375,4.614353179931641,13.408422470092773
mps-uncap,0.3,40.91238975524902,4.712820053100586,13.564229011535645
mps-uncap,0.4,43.47383975982666,5.508065223693848,14.083027839660645
