mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,548.9993095397949,245.89109420776367,261.68060302734375
mps-uncap,0.9,659.1172218322754,415.20142555236816,612.0598316192627
mps-uncap,1.0,2262.3260021209717,1105.6749820709229,7467.438459396362
mps-uncap,0.5,113.72900009155273,40.23027420043945,53.87711524963379
mps-uncap,0.6,249.4504451751709,52.07657814025879,97.92971611022949
mps-uncap,0.7,271.73566818237305,104.60972785949707,129.75525856018066
mps-uncap,0.1,51.95879936218262,3.4673213958740234,17.708301544189453
mps-uncap,0.2,36.85259819030762,25.96426010131836,35.68911552429199
mps-uncap,0.3,50.76956748962402,37.85586357116699,39.51287269592285
mps-uncap,0.4,77.89802551269531,48.5539436340332,57.0223331451416
