mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,16.78919792175293,3.0717849731445312,19.191384315490723
mps-uncap,0.9,122.37679958343506,30.55858612060547,147.81761169433594
mps-uncap,1.0,350.67152976989746,224.78222846984863,3766.845941543579
mps-uncap,0.5,0.031232833862304688,0.0247955322265625,0.026941299438476562
mps-uncap,0.6,0.03218650817871094,0.022649765014648438,2.9227733612060547
mps-uncap,0.7,0.04208087921142578,0.0247955322265625,8.397340774536133
mps-uncap,0.1,0.04649162292480469,0.04220008850097656,0.041961669921875
mps-uncap,0.2,0.04315376281738281,0.04076957702636719,0.029325485229492188
mps-uncap,0.3,0.04100799560546875,0.03838539123535156,0.027894973754882812
mps-uncap,0.4,0.039458274841308594,0.027894973754882812,0.026702880859375
