mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,116.40273094177245,30.34718513488769,20.151474475860596
mps-uncap,0.9,118.31945180892944,30.994791984558116,20.562324523925785
mps-uncap,1.0,119.0515899658203,31.67230129241943,20.870335102081302
mps-uncap,0.5,94.64458465576168,23.9370584487915,19.728093147277832
mps-uncap,0.6,114.3829488754273,24.565143585205075,19.818172454834002
mps-uncap,0.7,112.10736989974976,28.598051071167003,20.50333976745605
mps-uncap,0.1,71.00720405578609,14.222550392150875,22.64937877655029
mps-uncap,0.2,76.84186935424808,20.990509986877356,19.125294685363777
mps-uncap,0.3,85.45208930969247,22.281799316406232,19.22415018081668
mps-uncap,0.4,97.69534826278684,24.15206670761109,19.943892955780033
