mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,109.70263481140137,23.262357711791996,18.19310188293457
mps-uncap,0.9,113.86876106262207,25.409984588623047,18.816423416137695
mps-uncap,1.0,115.89274406433105,26.396751403808594,19.183635711669922
mps-uncap,0.5,81.6091537475586,15.66016674041748,16.63203239440918
mps-uncap,0.6,97.05448150634767,16.87004566192627,16.99085235595703
mps-uncap,0.7,102.56102085113525,20.98040580749512,17.477083206176758
mps-uncap,0.1,53.957748413085945,6.338238716125488,18.16706657409668
mps-uncap,0.2,51.3171672821045,11.692667007446289,15.26951789855957
mps-uncap,0.3,54.61463928222658,12.76407241821289,15.570306777954102
mps-uncap,0.4,67.46630668640147,14.85118865966797,16.21932983398437
