mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,499.2197513580322,157.86147594451901,199.5828676223755
mps-uncap,0.9,714.6772933006287,337.29998111724876,498.8487529754644
mps-uncap,1.0,2217.248888015746,1051.5565204620355,7296.668932437897
mps-uncap,0.5,157.9801893234253,37.90740013122558,46.74853324890121
mps-uncap,0.6,263.5008811950684,45.81049680709837,67.09050178527846
mps-uncap,0.7,307.6736521720888,86.58681869506844,105.4871368408202
mps-uncap,0.1,80.16070842742919,14.263486862182612,26.60065650939941
mps-uncap,0.2,83.45947265625003,25.947184562683027,32.68933296203614
mps-uncap,0.3,89.85545158386232,25.928645133972136,36.302897930145306
mps-uncap,0.4,137.45597600936878,35.827560424804695,49.277653694152875
