mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,405.0867652893061,138.13745021820068,185.37187814712524
mps-uncap,0.9,607.0340633392334,314.91244316101086,483.5334491729738
mps-uncap,1.0,2106.2779808044424,1034.1985535621643,7282.767431735992
mps-uncap,0.5,82.4891948699951,26.184568405151364,32.863092422485266
mps-uncap,0.6,205.59173583984384,30.236122608184797,52.965574264526474
mps-uncap,0.7,227.9833984375,69.83684539794925,90.44070243835446
mps-uncap,0.1,43.17748546600336,0.9072065353393552,12.413330078124996
mps-uncap,0.2,36.44619941711426,11.31811141967772,18.72346401214601
mps-uncap,0.3,40.40804862976083,13.101544380187969,23.920097351074276
mps-uncap,0.4,59.32252168655393,20.39837837219239,36.15889072418219
