mode,load,0_efficientnet_b5-32,1_squeezenet1_0-16,2_vgg11-32
mps-uncap,0.8,0.011444091796875,0.010728836059570312,0.01049041748046875
mps-uncap,0.9,0.012636184692382812,0.0095367431640625,0.010728836059570312
mps-uncap,1.0,0.0152587890625,0.011444091796875,0.011920928955078125
mps-uncap,0.5,0.009775161743164062,0.011444091796875,0.010967254638671875
mps-uncap,0.6,0.012874603271484375,0.010967254638671875,0.010728836059570312
mps-uncap,0.7,0.01239776611328125,0.011444091796875,0.009059906005859375
mps-uncap,0.1,0.025987625122070312,0.019788742065429688,0.0171661376953125
mps-uncap,0.2,0.014781951904296875,0.012874603271484375,0.010967254638671875
mps-uncap,0.3,0.014543533325195312,0.010967254638671875,0.011205673217773438
mps-uncap,0.4,0.012159347534179688,0.011682510375976562,0.01049041748046875
