mode,load,0_alexnet-4,1_squeezenet1_1-32,2_vgg13-32
mps-uncap,0.8,14.975309371948242,31.95953369140625,68.60384941101074
mps-uncap,0.9,25.426292419433594,95.43776512145996,130.60030937194824
mps-uncap,1.0,735.9993696212769,1195.2412843704224,1100.6251811981201
mps-uncap,0.5,3.9777040481567427,6.621861457824706,21.336555480957042
mps-uncap,0.6,5.881929397583008,10.300779342651367,28.062772750854496
mps-uncap,0.7,8.542990684509277,17.009019851684585,40.42644500732421
mps-uncap,0.1,0.06656646728515626,0.06699562072753906,0.0732421875
mps-uncap,0.2,0.064849853515625,0.06818771362304688,6.386923789978028
mps-uncap,0.3,0.36025047302246094,0.13546943664551284,11.329555511474608
mps-uncap,0.4,1.4213562011718763,2.1359443664550777,13.269066810607908
