mode,load,0_alexnet-4,1_squeezenet1_1-32,2_vgg13-32
mps-uncap,0.8,0.6582736968994141,3.4983158111572266,14.623165130615234
mps-uncap,0.9,0.6651878356933594,3.4995079040527344,14.673948287963867
mps-uncap,1.0,0.6761550903320312,3.5033226013183594,15.769720077514648
mps-uncap,0.5,0.6606578826904297,3.4918785095214844,14.538049697875977
mps-uncap,0.6,0.6611347198486328,3.5088062286376953,14.571189880371094
mps-uncap,0.7,0.6580352783203125,3.5152435302734375,14.585733413696289
mps-uncap,0.1,0.6644725799560547,3.489255905151367,14.513969421386719
mps-uncap,0.2,0.6620883941650391,3.500699996948242,14.499187469482422
mps-uncap,0.3,0.6577968597412109,3.503561019897461,14.521360397338867
mps-uncap,0.4,0.6573200225830078,3.504514694213867,14.522314071655273
