mode,load,0_squeezenet1_1-8,1_vgg11-32,2_vgg19-4
mps-uncap,0.8,57.512445449829116,91.69220924377439,79.56412315368657
mps-uncap,0.9,129.31472301483154,244.28628921508786,229.16899204254145
mps-uncap,1.0,435.80513000488287,334.30677413940435,521.2537050247192
mps-uncap,0.5,19.871635437011644,44.31409835815434,35.627126693725586
mps-uncap,0.6,27.797579765319824,58.51149559020996,42.61433124542233
mps-uncap,0.7,32.135026454925516,68.54665756225596,49.33368206024161
mps-uncap,0.1,9.405288696289066,17.586879730224595,11.976420879364014
mps-uncap,0.2,10.982742309570309,20.787420272827163,13.140444755554201
mps-uncap,0.3,12.334978580474854,26.418364048004147,17.637419700622594
mps-uncap,0.4,14.218163490295408,32.266855239868164,22.0277214050292
