mode,load,0_squeezenet1_1-8,1_vgg11-32,2_vgg19-4
mps-uncap,0.8,47.2204685211183,79.85565662384028,67.19119071960456
mps-uncap,0.9,117.29395389556885,231.62336349487296,210.66375732421875
mps-uncap,1.0,424.4086146354676,322.0746803283693,506.4932107925415
mps-uncap,0.5,11.143424510955809,32.487812042236364,22.74489402770996
mps-uncap,0.6,18.62865686416626,47.56903648376465,30.40488243103027
mps-uncap,0.7,21.686484813690175,55.37889480590825,39.09606456756586
mps-uncap,0.1,1.1554718017578136,7.503728866577147,3.295302391052246
mps-uncap,0.2,4.12579536437988,10.85419654846193,4.9711465835571556
mps-uncap,0.3,5.620810985565193,15.230014324188218,9.791398048400882
mps-uncap,0.4,7.684361934661861,21.411895751953125,11.486005783081048
