mode,load,0_squeezenet1_1-8,1_vgg11-32,2_vgg19-4
mps-uncap,0.8,16.34812355041504,44.342041015625,27.40569114685059
mps-uncap,0.9,43.68195533752443,100.58836936950685,103.3318996429444
mps-uncap,1.0,232.69915580749512,223.51584434509283,322.8797912597656
mps-uncap,0.5,2.445268630981448,11.443328857421882,5.459070205688477
mps-uncap,0.6,5.016446113586426,19.629716873168945,9.436750411987306
mps-uncap,0.7,7.947731018066409,24.89161491394043,13.97304534912109
mps-uncap,0.1,0.06833076477050781,0.069427490234375,0.07259845733642578
mps-uncap,0.2,0.06723403930664062,3.1635284423828236,0.07238388061523438
mps-uncap,0.3,0.06842613220214844,7.0723295211792,0.07343292236328125
mps-uncap,0.4,0.6439685821533203,8.845806121826172,1.5680789947509741
