mode,load,0_squeezenet1_1-8,1_vgg11-32,2_vgg19-4
mps-uncap,0.8,9.342432022094727,21.42775058746338,15.039443969726562
mps-uncap,0.9,13.29803466796875,37.19496726989746,26.144742965698242
mps-uncap,1.0,59.89515781402588,101.76682472229004,99.69735145568848
mps-uncap,0.5,3.1044483184814453,11.56163215637207,4.816532135009766
mps-uncap,0.6,4.476308822631836,12.368917465209961,8.394956588745117
mps-uncap,0.7,6.461381912231445,16.09063148498535,11.662006378173828
mps-uncap,0.1,2.8128623962402344,9.96541976928711,3.6363601684570312
mps-uncap,0.2,2.8777122497558594,10.003328323364258,3.5839080810546875
mps-uncap,0.3,2.9375553131103516,10.207176208496094,3.6096572875976562
mps-uncap,0.4,2.870917320251465,10.58650016784668,3.6628246307373047
