mode,load,0_vgg13-32,1_inception_v3-16,2_resnet18-4
mps-uncap,1.0,1660.5137970773312,282.5008449357849,341.434103457478
mig,1.0,885.2306539342254,897.6969882156263,1383.3679212165946
