mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,0.013828277587890625,0.010728836059570312,0.011444091796875
mig,0.6,0.014066696166992188,0.010728836059570312,0.010967254638671875
mps-uncap,0.7,0.011920928955078125,0.010967254638671875,0.011682510375976562
mig,0.7,0.013589859008789062,0.011205673217773438,0.011205673217773438
mps-uncap,0.8,0.0133514404296875,0.013113021850585938,0.010967254638671875
mig,0.8,0.013589859008789062,0.010728836059570312,0.011444091796875
mps-uncap,0.9,0.013589859008789062,0.013828277587890625,0.011205673217773438
mig,0.9,0.013589859008789062,0.011444091796875,0.011920928955078125
mps-uncap,1.0,0.01239776611328125,0.0133514404296875,0.011205673217773438
mig,1.0,0.014543533325195312,0.011205673217773438,0.0133514404296875
mps-uncap,1.1,0.01239776611328125,0.014543533325195312,0.011205673217773438
mig,1.1,0.04172325134277344,0.014066696166992188,0.0133514404296875
mps-uncap,1.2,0.01239776611328125,0.014066696166992188,0.011444091796875
mig,1.2,0.019550323486328125,0.013589859008789062,0.013113021850585938
mps-uncap,1.3,0.014781951904296875,0.014066696166992188,0.013828277587890625
mig,1.3,0.019550323486328125,0.013828277587890625,0.013113021850585938
