mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,87.08602190017702,84.2932939529416,16.4452075958252
mig,0.6,180.6339740753175,10.676155090332074,36.16147041320801
mps-uncap,0.7,118.67384910583495,289.32186841964705,20.04910945892334
mig,0.7,236.01364135742196,12.374980449676519,59.81771230697578
mps-uncap,0.8,111.01594924926758,13642.287402153019,25.348818302154548
mig,0.8,472.79525041580195,18.67987871170044,61.712450981140094
mps-uncap,0.9,139.57562446594238,28072.27621078491,36.58697843551641
mig,0.9,541.6959381103516,29.619765281677203,125.12053489685049
mps-uncap,1.0,159.50192213058483,38735.8997631073,51.25010013580322
mig,1.0,3642.4686121940613,167.4585247039795,662.3700022697444
mps-uncap,1.1,230.549886226654,49293.63315582275,94.47920799255371
mig,1.1,8343.788826465607,5537.17041015625,8093.582370281219
mps-uncap,1.2,420.136592388153,59518.86290550232,220.9603691101074
mig,1.2,13271.87168598175,13840.591459274292,14194.107432365417
mps-uncap,1.3,1019.5198154449463,65310.21525382995,1531.0706305503845
mig,1.3,23433.570342063907,19744.488406181335,18480.242166519165
