mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,20.135164260864258,1.6999244689941406,2.032756805419922
mig,0.6,39.58702087402344,1.7075538635253906,6.59942626953125
mps-uncap,0.7,20.939111709594727,1.6875267028808594,2.0322799682617188
mig,0.7,39.602041244506836,1.7056465148925781,6.596803665161133
mps-uncap,0.8,21.26932144165039,1.7039775848388672,2.046823501586914
mig,0.8,39.66021537780762,1.7006397247314453,6.6013336181640625
mps-uncap,0.9,20.66946029663086,1.6973018646240234,2.3598670959472656
mig,0.9,39.693355560302734,1.7118453979492188,6.61015510559082
mps-uncap,1.0,21.36969566345215,1.7001628875732422,2.2466182708740234
mig,1.0,39.832115173339844,1.7080307006835938,6.618738174438477
mps-uncap,1.1,20.618438720703125,1.6901493072509766,2.37274169921875
mig,1.1,40.13657569885254,1.688241958618164,6.656646728515625
mps-uncap,1.2,21.61097526550293,1.7199516296386719,2.420186996459961
mig,1.2,40.139198303222656,1.7135143280029297,6.619930267333984
mps-uncap,1.3,23.70142936706543,1.7266273498535156,2.414703369140625
mig,1.3,40.14420509338379,1.7099380493164062,6.644248962402344
