mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,26.375532150268555,33.89382362365723,4.026222229003906
mig,0.6,77.34870910644531,3.8909912109375027,13.40854167938234
mps-uncap,0.7,35.45722961425787,203.31809520721455,5.8381080627441415
mig,0.7,118.25599670410158,5.1323890686035165,19.83051300048828
mps-uncap,0.8,39.064073562622035,12675.975751876831,7.872104644775392
mig,0.8,196.52109146118173,7.979464530944825,29.09212112426758
mps-uncap,0.9,55.01413345336914,26037.402606010437,11.970448493957525
mig,0.9,289.57457542419434,16.21866226196289,66.88017845153811
mps-uncap,1.0,63.01438808441162,34352.32071876526,16.896843910217285
mig,1.0,2881.8936347961426,102.39319801330564,496.2317943572998
mps-uncap,1.1,118.20595264434814,44304.31122779846,37.54029273986817
mig,1.1,7716.368079185486,5032.971119880676,7413.034415245057
mps-uncap,1.2,243.6991930007935,53279.85353469849,99.75333213806155
mig,1.2,11735.224103927612,12874.888610839844,12898.343086242676
mps-uncap,1.3,553.136348724365,58998.550462722786,1233.063817024231
mig,1.3,21343.40636730194,17765.546202659607,16755.516195297245
