mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,51.348090171813965,36.66582107543945,9.136581420898438
mig,0.6,118.4394359588623,5.682468414306641,20.158982276916504
mps-uncap,0.7,61.40489578247071,206.00204467773452,10.75389385223389
mig,0.7,158.714532852173,6.935071945190431,26.641774177551262
mps-uncap,0.8,66.17131233215332,12678.45287322998,12.945461273193365
mig,0.8,237.66171932220462,9.773230552673342,35.89143753051758
mps-uncap,0.9,82.24320411682129,26039.233088493347,16.968059539794925
mig,0.9,331.63814544677734,18.050193786621094,73.78635406494142
mps-uncap,1.0,91.52162075042725,34354.45833206177,22.0339298248291
mig,1.0,2923.0741500854497,104.16193008422847,503.20613384246826
mps-uncap,1.1,147.4890947341919,44306.073808670044,42.95070171356202
mig,1.1,7757.908821105957,5034.711623191833,7419.938158988953
mps-uncap,1.2,273.6721754074098,53284.515476226814,105.32922744750978
mig,1.2,11776.280164718628,12876.62467956543,12905.2237033844
mps-uncap,1.3,582.6488971710203,59003.20363044739,1238.0766153335571
mig,1.3,21385.010838508606,17767.289996147156,16762.49136924744
