mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,109.17234420776367,164.57200050354004,28.685808181762695
mig,0.6,238.76023292541504,18.015146255493164,72.6921558380127
mps-uncap,0.7,174.83997344970703,329.0531635284424,37.69040107727051
mig,0.7,373.11768531799316,18.628597259521484,96.15564346313477
mps-uncap,0.8,160.86363792419434,13958.481788635254,41.04304313659668
mig,0.8,571.2347030639648,29.987812042236328,91.46428108215332
mps-uncap,0.9,180.14812469482422,28334.22875404358,63.63701820373535
mig,0.9,686.2671375274658,43.15781593322754,169.5864200592041
mps-uncap,1.0,251.87420845031738,39108.34980010986,82.45587348937988
mig,1.0,3745.878219604492,199.8608112335205,790.5144691467285
mps-uncap,1.1,306.8850040435791,49918.43605041504,135.64491271972656
mig,1.1,8652.090311050415,5574.686527252197,8154.433012008667
mps-uncap,1.2,503.399133682251,60395.01333236694,283.191442489624
mig,1.2,13487.25700378418,13951.582670211792,14340.654850006104
mps-uncap,1.3,1139.3699645996094,66104.76589202881,1576.8356323242188
mig,1.3,23901.338815689087,19983.697175979614,18696.972370147705
