mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,30.73077201843262,8.290159702301024,9.21854019165039
mig,0.6,43.80238056182862,2.471446990966797,7.4019837379455575
mps-uncap,0.7,31.02065086364746,8.508868217468262,9.378039836883543
mig,0.7,43.9741325378418,2.340273857116701,7.442085742950439
mps-uncap,0.8,31.54285430908203,8.839480876922607,9.412217140197756
mig,0.8,43.89881372451782,2.2736239433288548,7.462263107299805
mps-uncap,0.9,31.941461563110348,9.257717132568358,9.552216529846197
mig,0.9,43.883304595947266,2.232623100280761,7.487182617187497
mps-uncap,1.0,32.01813697814943,9.431161880493152,9.67252254486084
mig,1.0,44.15574789047241,2.205581665039062,7.559299468994141
mps-uncap,1.1,32.20765829086303,9.68907356262207,9.768805503845215
mig,1.1,44.13822889328003,2.1492362022399893,7.519540786743163
mps-uncap,1.2,32.251362800598145,9.953927993774407,9.843482971191406
mig,1.2,44.022636413574205,2.0855808258056636,7.402091026306153
mps-uncap,1.3,31.16868019104004,10.099763870239256,9.95309591293335
mig,1.3,43.99015188217163,2.075457572937013,7.383623123168944
