mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,27.13489532470703,8.138179779052734,3.4151077270507812
mig,0.6,53.06386947631836,2.5680065155029297,9.044766426086426
mps-uncap,0.7,28.052926063537598,39.56449031829834,4.305124282836914
mig,0.7,70.33371925354004,3.0727386474609375,11.62099838256836
mps-uncap,0.8,29.551029205322266,7439.673542976379,4.825353622436523
mig,0.8,89.96117115020752,3.8591623306274414,14.205455780029297
mps-uncap,0.9,36.53717041015625,15363.449335098267,5.771279335021973
mig,0.9,121.54603004455566,6.072521209716797,26.726961135864258
mps-uncap,1.0,42.0604944229126,19373.94070625305,7.453203201293945
mig,1.0,1301.2787103652954,43.598175048828125,194.32663917541504
mps-uncap,1.1,55.593252182006836,26059.02051925659,11.964201927185059
mig,1.1,4991.899132728577,2728.93226146698,4060.1446628570557
mps-uncap,1.2,101.4031171798706,29045.764684677124,28.917789459228516
mig,1.2,6706.689834594727,7192.3229694366455,7097.104430198669
mps-uncap,1.3,206.52437210083008,31976.325511932373,457.65161514282227
mig,1.3,10926.279425621033,9622.143507003784,9712.631940841675
