mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,61.49511337280283,81.81617975234978,11.406860351562505
mig,0.6,140.57390689849876,8.89124870300295,29.40046072006231
mps-uncap,0.7,90.82864046096797,286.861560344696,15.119884014129632
mig,0.7,195.8862209320069,10.581703186035158,52.885093688964304
mps-uncap,0.8,82.76330471038817,13637.659573554996,19.812231063842813
mig,0.8,432.57508754730225,16.931815147399902,54.86989974975585
mps-uncap,0.9,113.20018768310544,28067.63586044311,31.4388966560364
mig,0.9,500.65512657165533,27.829217910766594,118.11236381530759
mps-uncap,1.0,131.42392635345504,38733.97213935852,45.003294944763184
mig,1.0,3599.640824794769,165.68487167358398,655.6373476982113
mps-uncap,1.1,203.328297138214,49289.778995513916,88.99143695831299
mig,1.1,8302.683806419374,5535.433795452118,8086.694178581239
mps-uncap,1.2,390.4525017738342,59510.24245262145,215.69278240203855
mig,1.2,13230.77889919281,13838.798532485962,14187.247776985168
mps-uncap,1.3,989.6524620056152,65305.259504318245,1525.3986811637878
mig,1.3,23390.63889026642,19742.701661586765,18473.416576385494
