mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,28.511524200439453,4.125261306762697,5.68242073059082
mig,0.6,42.897939682006836,2.0084381103515625,7.01141357421875
mps-uncap,0.7,28.803133964538574,4.3310165405273455,5.847287178039555
mig,0.7,43.002939224243164,1.9598007202148438,7.032370567321777
mps-uncap,0.8,29.500818252563477,4.647731781005859,6.402134895324708
mig,0.8,42.969655990600586,1.9221305847167969,7.04503059387207
mps-uncap,0.9,29.77919578552246,4.991626739501953,7.021236419677735
mig,0.9,43.01810264587402,1.903533935546875,7.065773010253906
mps-uncap,1.0,30.251741409301758,5.224943161010742,7.282495498657227
mig,1.0,43.173885345458984,1.8622875213623047,7.093548774719238
mps-uncap,1.1,30.40716648101807,5.889320373535159,8.025503158569336
mig,1.1,43.105483055114746,1.8372535705566406,7.0624589920043945
mps-uncap,1.2,30.399250984191895,7.548522949218752,8.64858627319336
mig,1.2,42.839765548706055,1.8565654754638672,6.952691078186034
mps-uncap,1.3,30.271053314208984,8.695888519287111,8.910274505615234
mig,1.3,42.88496971130371,1.863241195678711,6.935834884643555
