mode,load,0_resnet101-32,1_squeezenet1_0-2,2_vgg16-2
mps-uncap,0.6,40.277719497680664,19.994020462036133,17.723560333251953
mig,0.6,54.289817810058594,13.092041015625,18.845558166503906
mps-uncap,0.7,32.27353096008301,11.758089065551758,12.016773223876953
mig,0.7,46.82445526123047,7.4367523193359375,13.415813446044922
mps-uncap,0.8,32.87529945373535,10.434627532958984,10.640859603881836
mig,0.8,47.25956916809082,9.919404983520508,13.545751571655273
mps-uncap,0.9,35.62164306640625,18.345117568969727,17.098426818847656
mig,0.9,44.6927547454834,13.390064239501953,18.6004638671875
mps-uncap,1.0,33.00833702087402,20.200252532958984,16.7081356048584
mig,1.0,53.79796028137207,8.393526077270508,18.727779388427734
mps-uncap,1.1,34.08002853393555,21.15774154663086,12.6800537109375
mig,1.1,45.45116424560547,6.756067276000977,15.010833740234375
mps-uncap,1.2,36.44061088562012,24.016857147216797,16.443967819213867
mig,1.2,53.40003967285156,11.622428894042969,18.757104873657227
mps-uncap,1.3,32.63235092163086,28.252363204956055,14.242410659790039
mig,1.3,53.14898490905762,17.78721809387207,20.92456817626953
