mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,0.000476837158203125,0.003814697265625,0.007152557373046875
mig,1.0,0.0064373016357421875,0.000476837158203125,0.006198883056640625
