mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,25.54600238800049,42.60587692260742,25.95682144165039
mig,1.0,32.15770721435547,45.77760696411133,15.265035629272461
