mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,25.54607391357422,42.60599613189697,25.956964492797855
mig,1.0,32.15770721435547,45.77782154083252,15.265464782714844
