mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,26.15565061569214,43.09273958206177,26.857032775878906
mig,1.0,33.121042251586914,46.97750091552734,16.042537689208984
