mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,26.155810356140137,43.092894554138184,26.857271194458008
mig,1.0,33.121094703674316,46.97773933410644,16.042556762695312
