mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,22.59540557861328,34.15846824645996,20.961284637451172
mig,1.0,31.50320053100586,45.09711265563965,14.788627624511719
