mode,load,0_efficientnet_b5-16,1_densenet201-16,2_efficientnet_b5-2
mps-uncap,1.0,22.59540557861328,34.15799140930176,20.96104621887207
mig,1.0,31.502962112426758,45.09711265563965,14.788389205932617
