mode,load,0_densenet169-4,1_mobilenet_v2-8,2_resnet18-4
mps-uncap,0.8,38.27714920043945,11.672353744506838,6.731510162353516
mps-uncap,0.9,76.71890258789062,20.054388046264645,10.603809356689458
mps-uncap,1.0,537.8662586212159,105.35244941711427,46.46129608154298
mps-uncap,0.5,24.54967498779297,8.428144454956053,5.91297149658203
mps-uncap,0.6,25.169897079467777,7.4173927307128915,5.385899543762208
mps-uncap,0.7,30.451011657714858,7.910633087158203,5.584955215454102
mps-uncap,0.1,24.85451698303223,8.180403709411621,3.3108234405517574
mps-uncap,0.2,27.300357818603516,10.170650482177733,4.804325103759765
mps-uncap,0.3,27.740001678466797,10.86723804473877,5.704545974731445
mps-uncap,0.4,25.664901733398438,9.572386741638184,6.307435035705567
