mode,load,0_densenet169-4,1_mobilenet_v2-8,2_resnet18-4
mps-uncap,0.8,142.0438289642334,40.73977470397949,28.104543685913086
mps-uncap,0.9,163.161039352417,54.75902557373047,28.00130844116211
mps-uncap,1.0,731.0781478881836,205.54184913635254,120.8639144897461
mps-uncap,0.5,54.14271354675293,22.753238677978516,15.309333801269531
mps-uncap,0.6,74.1891860961914,32.08327293395996,18.273353576660156
mps-uncap,0.7,88.98544311523438,22.81022071838379,15.844583511352539
mps-uncap,0.1,46.006202697753906,23.069143295288086,7.429361343383789
mps-uncap,0.2,51.65839195251465,25.014638900756836,17.359256744384766
mps-uncap,0.3,50.58693885803223,30.67779541015625,15.07115364074707
mps-uncap,0.4,45.801639556884766,23.12183380126953,15.729665756225586
