mode,load,0_densenet169-4,1_mobilenet_v2-8,2_resnet18-4
mps-uncap,0.8,125.36215782165527,38.51962089538574,26.056528091430664
mps-uncap,0.9,150.40946006774902,52.024126052856445,25.864362716674805
mps-uncap,1.0,717.5076007843018,202.84700393676758,118.59440803527832
mps-uncap,0.5,44.45838928222656,19.045591354370117,12.76254653930664
mps-uncap,0.6,63.56954574584961,29.538393020629883,16.422271728515625
mps-uncap,0.7,76.71833038330078,20.059823989868164,14.06717300415039
mps-uncap,0.1,30.56502342224121,17.777681350708008,4.892110824584961
mps-uncap,0.2,35.20798683166504,20.478010177612305,14.448165893554688
mps-uncap,0.3,40.50564765930176,26.610612869262695,12.29238510131836
mps-uncap,0.4,32.67192840576172,20.68614959716797,13.098478317260742
