mode,load,0_densenet169-4,1_mobilenet_v2-8,2_resnet18-4
mps-uncap,0.8,11.379361152648926,2.568960189819336,1.7940998077392578
mps-uncap,0.9,12.732267379760742,2.614736557006836,1.9156932830810547
mps-uncap,1.0,14.131784439086914,2.679586410522461,2.0575523376464844
mps-uncap,0.5,11.192083358764648,2.521991729736328,2.114534378051758
mps-uncap,0.6,11.077165603637695,2.4230480194091797,1.912832260131836
mps-uncap,0.7,11.332273483276367,2.4330615997314453,1.7539262771606445
mps-uncap,0.1,22.376060485839844,5.398392677307129,2.782106399536133
mps-uncap,0.2,17.37356185913086,5.309820175170898,2.769947052001953
mps-uncap,0.3,16.06893539428711,3.9538145065307617,2.7360916137695312
mps-uncap,0.4,11.851072311401367,3.6962032318115234,2.6242733001708984
