mode,load,0_densenet169-4,1_mobilenet_v2-8,2_resnet18-4
mps-uncap,0.8,17.853975296020508,4.874944686889648,3.190279006958008
mps-uncap,0.9,15.468358993530273,3.818035125732422,2.7468204498291016
mps-uncap,1.0,15.860557556152344,4.26173210144043,3.8547515869140625
mps-uncap,0.5,19.56343650817871,5.856513977050781,3.8475990295410156
mps-uncap,0.6,18.399953842163086,5.518198013305664,4.4460296630859375
mps-uncap,0.7,18.03421974182129,5.084514617919922,3.134012222290039
mps-uncap,0.1,25.62570571899414,6.522178649902344,3.563404083251953
mps-uncap,0.2,27.128219604492188,6.749391555786133,3.670930862426758
mps-uncap,0.3,28.137683868408203,7.428646087646484,4.145145416259766
mps-uncap,0.4,21.122455596923828,6.875038146972656,4.189014434814453
