mode,load,0_densenet169-4,1_mobilenet_v2-8,2_resnet18-4
mps-uncap,0.8,12.778520584106445,2.97393798828125,2.147197723388672
mps-uncap,0.9,14.21513557434082,2.883028984069824,2.2165775299072266
mps-uncap,1.0,14.497995376586914,2.9435157775878906,2.2711753845214844
mps-uncap,0.5,16.408443450927734,3.8705825805664062,2.7347564697265625
mps-uncap,0.6,13.564062118530273,3.308868408203126,2.3348331451416016
mps-uncap,0.7,13.565635681152344,2.8413772583007812,2.1491050720214844
mps-uncap,0.1,23.58717918395996,5.809330940246582,3.026723861694336
mps-uncap,0.2,23.784875869750977,5.840969085693359,3.0684471130371094
mps-uncap,0.3,18.157482147216797,5.5934906005859375,3.0913352966308594
mps-uncap,0.4,17.377686500549316,4.767775535583496,2.9385805130004887
