mode,load,0_densenet161-32,1_efficientnet_b6-2,2_vgg19-2
mps-uncap,0.8,574.9560362803097,47.45015024960068,277.91700220884536
mps-uncap,0.9,629.9857025234055,53.81570146718515,317.622189557579
mps-uncap,1.0,690.4203527962987,57.95154788717284,342.973524355548
mps-uncap,0.5,373.7060346047506,29.677227411892463,172.59687295282842
mps-uncap,0.6,439.9160706704647,36.15590202988304,203.8313914997713
mps-uncap,0.7,501.5821433008256,42.78570022119091,237.86935829869384
mps-uncap,0.1,70.26136282298408,6.028597404655454,34.79444725612764
mps-uncap,0.2,114.40447043333842,12.530151312298898,70.323387388211
mps-uncap,0.3,217.22169777199517,17.465397496936582,106.20692335002352
mps-uncap,0.4,252.88724017754714,25.003417871134882,137.20030779972663
