mode,load,0_densenet161-32,1_efficientnet_b6-2,2_vgg19-2
mps-uncap,0.8,31.39519691467285,9.624242782592773,2.2325515747070312
mps-uncap,0.9,30.532360076904297,9.639501571655273,2.230405807495117
mps-uncap,1.0,31.979084014892578,9.873390197753906,2.248525619506836
mps-uncap,0.5,30.170917510986328,9.636163711547852,2.232789993286133
mps-uncap,0.6,30.33924102783203,9.752035140991211,2.226114273071289
mps-uncap,0.7,30.213117599487305,9.736776351928711,2.2411346435546875
mps-uncap,0.1,30.100107192993164,9.963035583496094,2.243518829345703
mps-uncap,0.2,30.19857406616211,9.84334945678711,2.227783203125
mps-uncap,0.3,30.190706253051758,9.844541549682617,2.239227294921875
mps-uncap,0.4,30.077219009399414,9.750604629516602,2.231597900390625
