mode,load,0_densenet161-32,1_efficientnet_b6-2,2_vgg19-2
mps-uncap,0.8,505.2821636199951,248.83389472961426,84.65123176574707
mps-uncap,0.9,599.7428894042969,352.4906635284424,196.80547714233398
mps-uncap,1.0,1761.3301277160645,754.0304660797119,1154.928207397461
mps-uncap,0.5,159.03162956237793,69.98562812805176,26.34882926940918
mps-uncap,0.6,149.48010444641113,74.81789588928223,33.61320495605469
mps-uncap,0.7,331.8054676055908,283.50162506103516,70.0693130493164
mps-uncap,0.1,16.367673873901367,20.824670791625977,6.945133209228516
mps-uncap,0.2,56.586265563964844,39.62135314941406,9.66787338256836
mps-uncap,0.3,61.879873275756836,44.675350189208984,12.68315315246582
mps-uncap,0.4,80.5962085723877,49.84474182128906,19.4854736328125
