mode,load,0_densenet161-32,1_efficientnet_b6-2,2_vgg19-2
mps-uncap,0.8,225.20742416381842,95.08647918701173,24.704432487487797
mps-uncap,0.9,343.3135747909546,160.99982261657718,58.67016315460205
mps-uncap,1.0,1363.8669490814211,449.9512672424317,975.9012222290038
mps-uncap,0.5,82.4134349822998,33.6726188659668,10.133814811706543
mps-uncap,0.6,99.66728687286376,44.56429481506348,12.756729125976562
mps-uncap,0.7,138.7422800064087,56.89535140991214,16.5487289428711
mps-uncap,0.1,32.99527168273926,24.908900260925293,3.4497261047363295
mps-uncap,0.2,36.04140281677246,27.597093582153327,4.3160200119018555
mps-uncap,0.3,55.65357208251953,31.042861938476562,6.007194519042969
mps-uncap,0.4,63.33770751953126,31.147360801696777,7.564878463745122
