mode,load,0_densenet169-4,1_inception_v3-16,2_vgg16-16
mps-uncap,0.8,9.793758392333984,6.5212249755859375,9.231090545654297
mps-uncap,0.9,9.842872619628906,6.514787673950195,9.243488311767578
mps-uncap,1.0,9.707927703857422,6.642580032348633,9.308815002441406
mps-uncap,0.5,10.03265380859375,6.470918655395508,9.208202362060547
mps-uncap,0.6,9.899616241455078,6.476879119873047,9.209632873535156
mps-uncap,0.7,9.84501838684082,6.537914276123047,9.255170822143555
mps-uncap,0.1,10.601997375488281,6.537675857543945,9.229183197021484
mps-uncap,0.2,10.364055633544922,6.483316421508789,9.22846794128418
mps-uncap,0.3,9.843826293945312,6.522178649902344,9.225130081176758
mps-uncap,0.4,9.741544723510742,6.478071212768555,9.21487808227539
