mode,load,0_densenet169-4,1_inception_v3-16,2_vgg16-16
mps-uncap,0.8,142.69009828567505,101.08976364135737,103.5199356079101
mps-uncap,0.9,241.03449583053572,233.93547534942627,142.18199729919436
mps-uncap,1.0,1897.5034260749817,1126.7728281021118,540.2679967880252
mps-uncap,0.5,74.2431092262264,47.47750520706182,32.86229372024535
mps-uncap,0.6,88.21235656738283,71.6255569458008,56.08522415161133
mps-uncap,0.7,111.1568021774289,98.35157871246341,66.05599641799927
mps-uncap,0.1,43.749322891235344,23.269228935241685,17.239317893981934
mps-uncap,0.2,44.147245883941586,24.7015380859375,20.549330711364693
mps-uncap,0.3,48.444604873657234,35.57898759841918,23.713283538818267
mps-uncap,0.4,56.19513988494873,42.0278263092041,31.229648590087894
